^DJI,60d,217,2m,8,38,217,-7727.34375,500000,10,1,5,103,114,47.465437788018434,52.53456221198156,2023-05-05 11:20:00-04:00 - 2023-06-16 13:36:00-04:00
GC=F,60d,659,2m,8,38,659,-6182.00927734375,500000,10,0.1,1.0,181,478,27.46585735963581,72.53414264036418,2023-05-11 23:14:00-04:00 - 2023-06-19 04:02:00-04:00
GC=F,60d,659,2m,8,38,658,-5100.00244140625,500000,10,0.5,5.0,128,530,19.45288753799392,80.54711246200608,2023-05-11 23:14:00-04:00 - 2023-06-19 04:14:00-04:00
GC=F,60d,659,2m,8,38,659,-5833.992919921875,500000,10,0.05,0.5,216,443,32.77693474962064,67.22306525037936,2023-05-11 23:14:00-04:00 - 2023-06-19 04:00:00-04:00
GC=F,60d,659,2m,8,38,658,-5100.00244140625,500000,10,0.5,5.0,128,530,19.45288753799392,80.54711246200608,2023-05-11 23:14:00-04:00 - 2023-06-19 04:14:00-04:00
GC=F,60d,158,15m,8,38,158,309.000244140625,500000,10,0.5,5.0,45,113,28.48101265822785,71.51898734177216,2023-04-10 18:45:00 - 2023-06-16 10:15:00
GC=F,60d,158,15m,8,38,158,-541.005859375,500000,10,0.05,0.5,81,77,51.26582278481012,48.734177215189874,2023-04-10 18:45:00 - 2023-06-16 10:15:00
GC=F,60d,158,15m,8,38,158,19.002685546875,500000,10,1,10,34,124,21.518987341772153,78.48101265822784,2023-04-10 18:45:00 - 2023-06-16 10:45:00
GC=F,60d,158,15m,8,38,158,190.02685546875,500000,100,1,10,34,124,21.518987341772153,78.48101265822784,2023-04-10 18:45:00 - 2023-06-16 10:45:00
GC=F,60d,158,15m,8,38,158,-1710.07080078125,500000,100,0.1,1.0,80,78,50.63291139240506,49.36708860759494,2023-04-10 18:45:00 - 2023-06-16 10:15:00
SI=F,60d,166,15m,8,38,159,-822.0012664794922,500000,100,0.1,1.0,12,147,7.547169811320755,92.45283018867924,2023-04-10 09:30:00 - 2023-06-19 04:15:00
SI=F,60d,166,15m,8,38,159,-822.0012664794922,500000,100,0.1,1.0,12,147,7.547169811320755,92.45283018867924,2023-04-10 09:30:00 - 2023-06-19 04:15:00
SI=F,60d,166,15m,8,38,165,429.9781799317018,500000,1000,0.01,0.1,43,122,26.060606060606062,73.93939393939394,2023-04-10 09:30:00 - 2023-06-19 03:45:00
SI=F,60d,166,15m,8,38,165,-725.0213623046496,500000,1000,0.01,0.05,55,110,33.33333333333333,66.66666666666666,2023-04-10 09:30:00 - 2023-06-19 03:45:00
SI=F,60d,166,15m,8,38,161,-3685.0147247314453,500000,1000,0.1,0.5,29,132,18.012422360248447,81.98757763975155,2023-04-10 09:30:00 - 2023-06-19 04:15:00
SI=F,60d,166,15m,8,38,164,-1450.0141143798828,500000,1000,0.05,0.25,35,129,21.341463414634145,78.65853658536585,2023-04-10 09:30:00 - 2023-06-19 04:00:00
SI=F,60d,166,15m,8,38,165,-525.0137329100912,500000,1000,0.02,0.1,47,118,28.484848484848484,71.51515151515152,2023-04-10 09:30:00 - 2023-06-19 03:45:00
SI=F,60d,689,2m,8,38,688,-465.0325775144264,500000,1000,0.02,0.1,160,528,23.25581395348837,76.74418604651163,2023-05-11 23:14:00-04:00 - 2023-06-19 03:54:00-04:00
SI=F,60d,689,2m,8,38,688,-697.5488662716272,500000,1500,0.02,0.1,160,528,23.25581395348837,76.74418604651163,2023-05-11 23:14:00-04:00 - 2023-06-19 03:54:00-04:00
SI=F,60d,689,2m,8,38,687,112.44621276845669,500000,1500,0.02,0.2,93,594,13.537117903930133,86.46288209606988,2023-05-11 23:14:00-04:00 - 2023-06-19 03:54:00-04:00
SI=F,60d,689,2m,8,38,689,-2752.5532150272506,500000,1500,0.02,0.06,214,475,31.059506531204644,68.94049346879537,2023-05-11 23:14:00-04:00 - 2023-06-19 04:02:00-04:00
SI=F,60d,689,2m,8,38,688,-1282.553215026664,500000,1500,0.02,0.12,136,552,19.767441860465116,80.23255813953489,2023-05-11 23:14:00-04:00 - 2023-06-19 03:54:00-04:00
SI=F,60d,689,2m,8,38,686,-1370.0420379639322,500000,1000,0.02,0.4,47,639,6.851311953352769,93.14868804664724,2023-05-11 23:14:00-04:00 - 2023-06-19 03:54:00-04:00
SI=F,60d,689,2m,8,38,687,-1115.0421142577686,500000,1000,0.02,0.3,62,625,9.024745269286754,90.97525473071325,2023-05-11 23:14:00-04:00 - 2023-06-19 03:54:00-04:00
SI=F,60d,689,2m,8,38,687,74.96414184563628,500000,1000,0.02,0.2,93,594,13.537117903930133,86.46288209606988,2023-05-11 23:14:00-04:00 - 2023-06-19 03:54:00-04:00
SI=F,60d,689,2m,8,38,687,264.9660491943082,500000,1000,0.02,0.18,103,584,14.992721979621543,85.00727802037845,2023-05-11 23:14:00-04:00 - 2023-06-19 03:54:00-04:00
SI=F,60d,689,2m,8,38,688,-855.0354766844396,500000,1000,0.02,0.12,136,552,19.767441860465116,80.23255813953489,2023-05-11 23:14:00-04:00 - 2023-06-19 03:54:00-04:00
SI=F,60d,689,2m,8,38,619,-6223.0036544799805,500000,100,0.2,1.2000000000000002,51,568,8.239095315024231,91.76090468497577,2023-05-11 23:14:00-04:00 - 2023-06-16 10:28:00-04:00
SI=F,60d,689,2m,8,38,662,-1166.0016632079937,500000,100,0.1,0.6000000000000001,94,568,14.19939577039275,85.80060422960725,2023-05-12 01:48:00-04:00 - 2023-06-19 04:26:00-04:00
SI=F,60d,689,2m,8,38,662,-1614.00146484375,500000,100,0.1,0.5,102,560,15.407854984894259,84.59214501510573,2023-05-12 01:48:00-04:00 - 2023-06-19 04:26:00-04:00
SI=F,7d,258,1m,8,38,228,-1791.502571105957,500000,100,0.1,0.5,12,216,5.263157894736842,94.73684210526315,2023-06-12 03:54:00-04:00 - 2023-06-19 08:01:00-04:00
SI=F,7d,258,1m,8,38,258,-76.00026702881983,500000,100,0.001,0.005,113,145,43.798449612403104,56.201550387596896,2023-06-12 01:05:00-04:00 - 2023-06-19 09:46:00-04:00
SI=F,7d,258,1m,8,38,258,-52.99878692625484,500000,100,0.001,0.01,94,164,36.434108527131784,63.565891472868216,2023-06-12 01:05:00-04:00 - 2023-06-19 09:46:00-04:00
SI=F,60d,47,1h,8,38,46,-135.50014495849206,500000,100,0.001,0.01,25,21,54.347826086956516,45.65217391304348,2023-04-14 11:00:00-04:00 - 2023-06-15 15:00:00-04:00
SI=F,60d,47,1h,8,38,46,-13550.01449584921,500000,10000,0.001,0.01,25,21,54.347826086956516,45.65217391304348,2023-04-14 11:00:00-04:00 - 2023-06-15 15:00:00-04:00
SI=F,60d,47,1h,8,38,46,-6349.987030029066,500000,10000,0.01,0.1,16,30,34.78260869565217,65.21739130434783,2023-04-14 11:00:00-04:00 - 2023-06-15 21:00:00-04:00
SI=F,60d,47,1h,8,38,45,-5164.99137878418,500000,1000,0.1,1.0,2,43,4.444444444444445,95.55555555555556,2023-04-14 11:00:00-04:00 - 2023-06-16 07:00:00-04:00
SI=F,60d,47,1h,8,38,45,-2249.990463256836,500000,1000,0.1,0.5,8,37,17.77777777777778,82.22222222222221,2023-04-14 11:00:00-04:00 - 2023-06-15 03:00:00-04:00
